TIMESTAMP_1,Ta_1_1_1,RH_1_1_1,PPFD_1_1_1,P_1_1_1
yyyy-mm-dd HHMM,C,%,umol+1m-2s-1,mm
2023-09-13 0530,1.835,94.751,2.264,11.935
2023-09-13 0600,1.555,94.699,17.278,11.937
2023-09-13 0630,2.299,88.465,55.567,11.937
2023-09-13 0700,1.764,90.337,75.149,11.937
2023-09-13 0730,2.813,85.898,219.688,11.938
2023-09-13 0800,3.686,82.027,299.246,11.937
2023-09-13 0830,4.619,79.088,373.719,11.937
2023-09-13 0900,5.789,76.878,445.85,11.937
2023-09-13 0930,6.058,72.059,511.347,11.936
2023-09-13 1000,6.264,70.004,567.47,11.938
2023-09-13 1030,7.165,67.257,616.285,11.936
2023-09-13 1100,7.655,63.117,652.946,11.933
2023-09-13 1130,7.881,59.179,678.089,11.934
2023-09-13 1200,9.086,56.206,691.117,11.934
2023-09-13 1230,9.306,53.434,693.539,11.932
2023-09-13 1300,10.435,50.707,683.768,11.932
2023-09-13 1330,10.66,50.396,672.965,11.932
2023-09-13 1400,11.08,48.993,630.703,11.93
2023-09-13 1430,11.643,48.419,601.311,11.932
2023-09-13 1500,11.817,45.496,173.653,11.93
2023-09-13 1530,11.809,46.055,121.74,11.932
2023-09-13 1600,11.737,47.226,190.534,11.929
2023-09-13 1630,12.359,44.558,328.28,11.931
2023-09-13 1700,12.767,42.475,145.293,11.933
2023-09-13 1730,12.3,43.978,99.378,11.932
2023-09-13 1800,11.888,46.508,65.021,11.933
2023-09-13 1830,11.939,45.312,21.607,11.933
2023-09-13 1900,11.144,45.727,2.86,11.934
2023-09-13 1930,10.389,47.926,0.159,11.934
2023-09-13 2000,9.437,50.646,0.079,11.934
2023-09-13 2030,8.607,54.315,0.119,11.934
2023-09-13 2100,7.573,58.876,0,11.934
2023-09-13 2130,6.848,62.945,0.079,11.933
2023-09-13 2200,6.611,66.254,0.119,11.935
2023-09-13 2230,7.305,66.614,0,11.935
2023-09-13 2300,7.359,66.688,0,11.933
2023-09-13 2330,6.269,69.788,0,11.935
2023-09-14 0000,6.226,70.897,0,11.937
2023-09-14 0030,6.066,73.159,0.079,11.935
2023-09-14 0100,5.609,76.456,0,11.935
2023-09-14 0130,5.688,78.654,-0.04,11.934
2023-09-14 0200,5.858,80.979,0.04,11.937
2023-09-14 0230,5.833,82.976,0,11.936
2023-09-14 0300,5.884,83.899,-0.04,11.935
2023-09-14 0330,5.924,83.434,0.04,11.937
2023-09-14 0400,5.783,84.571,-0.04,11.935
2023-09-14 0430,5.747,84.095,0.04,11.936
2023-09-14 0500,5.78,82.971,0.079,11.937
2023-09-14 0530,5.668,84.171,1.47,11.937
2023-09-14 0600,5.466,85.44,10.645,11.939
2023-09-14 0630,5.421,83.756,21.17,11.936
2023-09-14 0700,5.397,84.666,38.766,11.937
2023-09-14 0730,5.5,86.898,69.39,11.937
2023-09-14 0800,5.835,86.355,114.352,11.937
2023-09-14 0830,6.48,83.644,167.655,11.937
2023-09-14 0900,7.604,80.167,199.59,11.935
2023-09-14 0930,8.154,76.035,291.778,11.936
2023-09-14 1000,8.623,75.038,243.638,11.936
2023-09-14 1030,8.742,74.531,277.44,11.934
2023-09-14 1100,9.395,75.572,404.939,11.933
2023-09-14 1130,9.714,73.104,325.857,11.931
2023-09-14 1200,10.189,72.217,290.785,11.933
2023-09-14 1230,10.451,66.583,275.056,11.932
2023-09-14 1300,10.045,71.071,199.232,11.932
2023-09-14 1330,9.13,78.863,218.854,11.932
2023-09-14 1400,8.406,82.598,180.366,11.934
2023-09-14 1430,6.784,89.761,79.836,11.934
2023-09-14 1500,6.192,98.822,115.941,11.932
2023-09-14 1530,5.802,98.724,75.864,11.932
2023-09-14 1600,5.559,92.63,184.099,11.934
2023-09-14 1630,5.559,93.11,96.518,11.935
2023-09-14 1700,5.733,87.015,102.833,11.934
2023-09-14 1730,5.961,80.903,34.834,11.936
2023-09-14 1800,5.748,78.929,30.862,11.935
2023-09-14 1830,5.645,77.362,12.551,11.932
2023-09-14 1900,5.613,74.912,3.058,11.934
2023-09-14 1930,5.456,75.308,0.079,11.934
2023-09-14 2000,5.178,75.944,0.119,11.934
2023-09-14 2030,5.02,75.522,0,11.937
2023-09-14 2100,4.759,76.796,0.159,11.934
2023-09-14 2130,4.436,77.829,0.04,11.937
2023-09-14 2200,4.079,80.019,0.079,11.937
2023-09-14 2230,3.745,80.075,0.159,11.937
2023-09-14 2300,3.022,83.018,0.04,11.938
2023-09-14 2330,3.019,81.963,0,11.937
2023-09-15 0000,2.256,83.298,0.04,11.936
2023-09-15 0030,2.225,82.285,0.159,11.937
2023-09-15 0100,2.171,82.489,0.079,11.939
2023-09-15 0130,2.135,82.749,0.079,11.937
2023-09-15 0200,1.525,84.758,0,11.938
2023-09-15 0230,1.377,84.332,0.079,11.937
2023-09-15 0300,1.323,84.127,0,11.935
2023-09-15 0330,1.276,83.703,0.04,11.936
2023-09-15 0400,0.679,85.838,0.04,11.937
2023-09-15 0430,0.455,86.292,0.079,11.935
2023-09-15 0500,0.765,84.523,-0.079,11.935
2023-09-15 0530,0.5,85.511,1.787,11.931
2023-09-15 0600,-0.09,88.425,15.054,11.93
2023-09-15 0630,-0.093,89.884,55.25,11.916
2023-09-15 0700,-0.188,89.413,119.754,11.915
2023-09-15 0730,0.377,88.822,181.359,11.886
2023-09-15 0800,0.605,89.039,270.171,11.921
2023-09-15 0830,1.499,88.543,347.226,11.908
2023-09-15 0900,2.711,83.974,420.151,11.891
2023-09-15 0930,3.904,78.947,504.634,11.912
2023-09-15 1000,4.04,76.001,519.847,11.899
2023-09-15 1030,4.307,74.506,355.885,11.909
2023-09-15 1100,4.985,71.921,734.133,11.897
2023-09-15 1130,3.833,75.235,633.802,11.896
2023-09-15 1200,3.909,75.625,463.803,11.904
2023-09-15 1230,5.071,69.169,791.209,11.901
2023-09-15 1300,4.899,68.8,534.622,11.882
2023-09-15 1330,5.444,68.644,579.545,11.883
2023-09-15 1400,6.137,65.84,657.991,11.893
2023-09-15 1430,7.049,61.254,674.037,11.896
2023-09-15 1500,7.138,61.973,264.968,11.889
2023-09-15 1530,7.167,63.215,207.732,11.893
2023-09-15 1600,7.275,64.601,148.948,11.89
2023-09-15 1630,7.452,65.861,155.462,11.896
2023-09-15 1700,7.5,66.767,124.282,11.896
2023-09-15 1730,7.133,69.877,59.023,11.896
2023-09-15 1800,6.98,72.125,37.614,11.896
2023-09-15 1830,6.657,75.181,10.009,11.9
2023-09-15 1900,6.472,76.095,0.993,11.895
2023-09-15 1930,,,,
2023-09-15 2000,5.691,81.338,0.159,11.899
2023-09-15 2030,5.629,82.52,0.04,11.901
2023-09-15 2100,5.452,83.336,0.04,11.899
2023-09-15 2130,5.47,87.487,0.04,11.901
2023-09-15 2200,5.24,94.258,0.04,11.9
2023-09-15 2230,5.413,98.64,0.04,11.902
2023-09-15 2300,5.479,99.693,0,11.902
2023-09-15 2330,5.665,100,-0.04,11.898
2023-09-16 0000,5.708,100,-0.04,11.905
2023-09-16 0030,5.862,100,0.04,11.886
2023-09-16 0100,5.918,100,0.079,11.883
2023-09-16 0130,6.126,100,0,11.881
2023-09-16 0200,6.447,100,0.159,11.862
2023-09-16 0230,6.815,100,0.079,11.86
2023-09-16 0300,7.127,100,-0.04,11.91
2023-09-16 0330,7.306,100,0.079,11.911
2023-09-16 0400,7.977,100,0,11.9
2023-09-16 0430,8.477,100,0.04,11.908
2023-09-16 0500,8.572,98.093,0.04,11.91
2023-09-16 0530,8.978,92.559,0.119,11.909
2023-09-16 0600,7.924,82.915,6.911,11.912
2023-09-16 0630,6.442,88.296,29.233,11.925
2023-09-16 0700,5.334,84.205,97.034,11.925
2023-09-16 0730,4.885,85.096,88.336,11.924
2023-09-16 0800,4.8,84.519,152.721,11.926
2023-09-16 0830,4.263,88.873,115.98,11.926
2023-09-16 0900,4.428,83.31,350.92,11.924
2023-09-16 0930,4.046,86.588,280.22,11.928
2023-09-16 1000,4.347,80.361,463.485,11.926
2023-09-16 1030,5.025,70.723,186.88,11.928
2023-09-16 1100,4.586,75.085,511.903,11.925
2023-09-16 1130,4.581,74.542,361.883,11.926
2023-09-16 1200,4.317,72.939,574.58,11.928
2023-09-16 1230,3.562,77.379,307.031,11.926
2023-09-16 1300,3.528,78.452,373.878,11.926
2023-09-16 1330,3.72,76.761,329.631,11.926
2023-09-16 1400,3.426,77.724,190.454,11.924
2023-09-16 1430,3.868,72.768,184.337,11.926
2023-09-16 1500,3.866,72.232,249.12,11.926
2023-09-16 1530,3.772,73.904,380.233,11.925
2023-09-16 1600,3.743,73.922,115.901,11.926
2023-09-16 1630,4.143,67.337,62.042,11.928
2023-09-16 1700,4.481,64.047,37.416,11.926
2023-09-16 1730,4.729,60.671,30.703,11.924
2023-09-16 1800,4.835,58.352,18.827,11.924
2023-09-16 1830,4.934,58.079,6.792,11.923
2023-09-16 1900,4.818,57.879,0.755,11.927
2023-09-16 1930,4.758,57.296,0.199,11.927
2023-09-16 2000,4.789,56.579,-0.04,11.927
2023-09-16 2030,4.774,57.494,0.079,11.926
2023-09-16 2100,4.43,60.633,-0.04,11.925
2023-09-16 2130,3.96,63.202,0.04,11.925
2023-09-16 2200,3.613,66.84,0,11.927
2023-09-16 2230,3.739,65.281,0.159,11.928
2023-09-16 2300,,,,
2023-09-16 2330,3.631,62.867,0.079,11.932
2023-09-17 0000,3.573,62.249,0,11.933
2023-09-17 0030,3.242,63.595,0,11.931
2023-09-17 0100,3.181,65.542,0,11.931
2023-09-17 0130,2.625,67.4,0.079,11.93
2023-09-17 0200,2.628,67.59,0.159,11.931
2023-09-17 0230,2.195,69.809,0,11.927
2023-09-17 0300,2.06,73.197,0.04,11.93
2023-09-17 0330,1.954,74.447,0.238,11.929
2023-09-17 0400,1.877,74.814,0.04,11.929
2023-09-17 0430,1.389,78.68,0,11.929
2023-09-17 0500,1.539,75.991,0.079,11.923
2023-09-17 0530,1.359,76.07,0.874,11.929
2023-09-17 0600,1.024,80.279,11.836,11.927
2023-09-17 0630,0.725,83.021,49.848,11.927
2023-09-17 0700,1.01,81.509,125.354,11.926
2023-09-17 0730,1.171,78.738,100.847,11.929
2023-09-17 0800,1.694,75.486,156.534,11.926
2023-09-17 0830,1.653,74.802,214.286,11.924
2023-09-17 0900,1.558,74.365,260.877,11.925
2023-09-17 0930,2.019,71.799,406.091,11.922
2023-09-17 1000,1.785,72.592,376.023,11.927
2023-09-17 1030,2.09,71.365,665.656,11.916
2023-09-17 1100,3.149,67.804,641.865,11.924
2023-09-17 1130,2.983,67.432,636.185,11.924
2023-09-17 1200,3.565,66.2,693.897,11.924
2023-09-17 1230,4.369,62.936,682.696,11.927
2023-09-17 1300,5.342,59.644,658.745,11.928
2023-09-17 1330,6.019,54.812,624.706,11.928
2023-09-17 1400,7.082,50.762,590.269,11.926
2023-09-17 1430,7.069,48.065,546.22,11.926
2023-09-17 1500,7.115,47.341,479.81,11.926
2023-09-17 1530,7.575,45.448,433.338,11.926
2023-09-17 1600,7.69,44.581,279.584,11.927
2023-09-17 1630,7.624,43.876,263.657,11.927
2023-09-17 1700,7.281,43.087,160.863,11.926
2023-09-17 1730,7.006,44.536,95.128,11.926
2023-09-17 1800,6.446,46.28,37.217,11.928
2023-09-17 1830,6.028,46.862,11.916,11.926
2023-09-17 1900,5.662,48.373,1.033,11.926
2023-09-17 1930,5.525,49.8,0.04,11.928
2023-09-17 2000,5.07,51.214,0.079,11.929
2023-09-17 2030,5.085,51.425,0,11.93
2023-09-17 2100,4.654,52.827,-0.04,11.926
2023-09-17 2130,4.379,53.41,-0.04,11.931
2023-09-17 2200,4.401,52.569,0.119,11.929
2023-09-17 2230,5.009,49.59,0.04,11.931
2023-09-17 2300,4.775,49.985,0,11.931
2023-09-17 2330,5.02,48.101,0.04,11.931
2023-09-18 0000,3.894,54.027,0.04,11.932
2023-09-18 0030,4.28,53.764,-0.04,11.931
2023-09-18 0100,3.899,54.437,0,11.929
2023-09-18 0130,4.249,53.773,-0.079,11.93
2023-09-18 0200,3.188,56.445,-0.04,11.932
2023-09-18 0230,2.491,61.605,0.079,11.93
2023-09-18 0300,2.448,64.757,0.04,11.93
2023-09-18 0330,1.126,78.655,-0.04,11.929
2023-09-18 0400,1.478,77.597,-0.079,11.932
2023-09-18 0430,0.961,82.452,-0.079,11.931
2023-09-18 0500,1.097,80.699,0.04,11.929
2023-09-18 0530,1.147,79.24,0.278,11.931
2023-09-18 0600,1.863,73.213,2.542,11.93
2023-09-18 0630,1.701,73.64,9.731,11.928
2023-09-18 0700,1.269,79.052,32.292,11.931
2023-09-18 0730,2.126,71.116,33.444,11.932
2023-09-18 0800,1.993,73.616,48.934,11.931
2023-09-18 0830,1.627,77.239,102.555,11.93
2023-09-18 0900,2.317,76.066,161.34,11.932
2023-09-18 0930,2.897,71.932,166.583,11.932
2023-09-18 1000,3.351,69.021,353.78,11.928
2023-09-18 1030,4.349,64.659,373.6,11.929
2023-09-18 1100,5.212,60.458,334.437,11.931
2023-09-18 1130,5.322,59.822,367.444,11.932
2023-09-18 1200,5.853,58.08,338.846,11.928
2023-09-18 1230,6.274,54.358,329.512,11.927
2023-09-18 1300,6.989,52.516,447.955,11.926
2023-09-18 1330,7.052,52.452,394.532,11.928
2023-09-18 1400,6.84,53.467,233.51,11.928
2023-09-18 1430,6.461,59.005,116.576,11.926
2023-09-18 1500,6.15,60.526,183.265,11.929
2023-09-18 1530,6.095,60.948,156.653,11.929
2023-09-18 1600,6.063,62.218,126.864,11.928
2023-09-18 1630,5.577,71.549,84.165,11.927
2023-09-18 1700,4.985,76.96,45.081,11.929
2023-09-18 1730,4.183,84.157,21.647,11.929
2023-09-18 1800,3.669,84.83,17.079,11.929
2023-09-18 1830,3.335,89.885,6.276,11.929
2023-09-18 1900,2.683,94.867,0.357,11.928
2023-09-18 1930,2.504,95.789,0,11.929
2023-09-18 2000,2.551,97.279,0.079,11.927
2023-09-18 2030,2.052,98.011,0.079,11.929
2023-09-18 2100,,,,
2023-09-18 2130,0.947,97.414,0.119,11.928
2023-09-18 2200,0.628,96.995,0.079,11.933
2023-09-18 2230,0.748,92.989,0.04,11.931
2023-09-18 2300,0.802,89.668,0.278,11.931
2023-09-18 2330,0.982,86.019,0.079,11.931
2023-09-19 0000,0.921,85.224,-0.119,11.93
2023-09-19 0030,0.523,91.996,0.04,11.93
2023-09-19 0100,0.436,91.29,0.079,11.927
2023-09-19 0130,0.653,86.389,-0.079,11.933
2023-09-19 0200,0.733,84.051,0.04,11.932
2023-09-19 0230,0.702,82.837,0,11.932
2023-09-19 0300,0.55,82.067,-0.04,11.933
2023-09-19 0330,0.478,80.377,0.079,11.933
2023-09-19 0400,0.241,80.472,0.04,11.931
2023-09-19 0430,0.187,80.039,0.04,11.932
2023-09-19 0500,0.287,78.935,0.04,11.933
2023-09-19 0530,0.279,79.618,0.318,11.934
2023-09-19 0600,0.29,78.624,4.647,11.931
2023-09-19 0630,0.319,77.853,18.827,11.931
2023-09-19 0700,0.272,77.15,40.792,11.93
2023-09-19 0730,0.259,77.783,54.018,11.931
2023-09-19 0800,0.345,77.467,118.88,11.933
2023-09-19 0830,0.36,77.151,167.258,11.931
2023-09-19 0900,0.555,76.48,140.05,11.934
2023-09-19 0930,0.588,76.464,219.727,11.933
2023-09-19 1000,1.453,74.946,242.765,11.934
2023-09-19 1030,1.655,72.534,469.721,11.934
2023-09-19 1100,1.755,70.114,368.437,11.933
2023-09-19 1130,1.986,67.871,514.763,11.934
2023-09-19 1200,2.472,66.264,774.448,11.932
2023-09-19 1230,2.986,64.174,438.7,11.932
2023-09-19 1300,3.124,61.446,255.038,11.932
2023-09-19 1330,2.815,60.873,664.068,11.931
2023-09-19 1400,2.877,61.51,305.68,11.932
2023-09-19 1430,2.944,60.769,495.658,11.932
2023-09-19 1500,2.897,62.013,146.405,11.932
2023-09-19 1530,3.007,59.248,133.735,11.932
2023-09-19 1600,4.055,55.496,332.173,11.932
2023-09-19 1630,4.164,55.137,257.58,11.932
2023-09-19 1700,4.414,52.996,180.882,11.932
2023-09-19 1730,4.363,52.008,101.205,11.931
2023-09-19 1800,4.009,54.013,38.131,11.93
2023-09-19 1830,3.165,56.524,8.619,11.934
2023-09-19 1900,2.904,58.675,0.516,11.931
2023-09-19 1930,2.365,59.773,0.04,11.932
2023-09-19 2000,1.904,61.818,0.04,11.933
2023-09-19 2030,1.513,62.991,0.119,11.932
2023-09-19 2100,1.132,63.817,0.079,11.93
2023-09-19 2130,0.789,65.057,-0.079,11.932
2023-09-19 2200,0.372,66.281,0,11.932
2023-09-19 2230,0.245,66.911,0.04,11.931
2023-09-19 2300,-0.355,69.575,-0.04,11.925
2023-09-19 2330,-0.505,70.758,0.079,11.921
2023-09-20 0000,-1.018,73.281,0.079,11.917
2023-09-20 0030,-1.357,75.742,0,11.924
2023-09-20 0100,-1.502,77.147,0.079,11.921
2023-09-20 0130,-2.068,80.181,0.199,11.901
2023-09-20 0200,-2.04,80.861,0,11.907
2023-09-20 0230,-2.427,82.361,-0.079,11.9
2023-09-20 0300,-2.436,83.717,0,11.9
2023-09-20 0330,-2.611,84.293,0.04,11.892
2023-09-20 0400,-2.835,84.849,0.119,11.884
2023-09-20 0430,-3.036,86.385,0.159,11.873
2023-09-20 0500,-2.868,86.344,0.04,11.832
2023-09-20 0530,-3.536,87.89,0.357,11.835
2023-09-20 0600,-3.639,88.994,7.07,11.844
2023-09-20 0630,-3.719,88.424,34.318,11.886
2023-09-20 0700,-3.208,86.361,95.843,11.887
2023-09-20 0730,-2.867,84.682,162.492,11.85
2023-09-20 0800,-2.257,83.987,229.061,11.908
2023-09-20 0830,-1.57,82.511,313.505,11.904
2023-09-20 0900,-0.096,79.102,388.098,11.879
2023-09-20 0930,0.662,73.304,454.111,11.898
2023-09-20 1000,1.388,67.097,513.968,11.879
2023-09-20 1030,2.699,61.909,561.989,11.9
2023-09-20 1100,2.871,55.8,591.222,11.897
2023-09-20 1130,3.999,49.4,612.035,11.86
2023-09-20 1200,4.424,48.741,621.925,11.851
2023-09-20 1230,4.371,45.802,626.056,11.901
2023-09-20 1300,5.08,44.335,608.262,11.902
2023-09-20 1330,5.696,40.919,591.262,11.902
2023-09-20 1400,5.856,38.593,556.428,11.902
2023-09-20 1430,5.993,36.216,506.302,11.902
2023-09-20 1500,6.5,34.759,446.723,11.903
2023-09-20 1530,6.866,34.917,384.642,11.901
2023-09-20 1600,6.609,34.185,313.306,11.906
2023-09-20 1630,6.661,33.261,246.816,11.907
2023-09-20 1700,6.656,33.63,175.758,11.907
2023-09-20 1730,6.421,33.811,103.707,11.908
2023-09-20 1800,6.098,35.306,41.864,11.909
2023-09-20 1830,5.491,38.25,8.222,11.9
2023-09-20 1900,4.57,40.762,0.437,11.899
2023-09-20 1930,3.997,44.894,0,11.894
2023-09-20 2000,4.127,45.562,-0.04,11.901
2023-09-20 2030,3.958,47.227,0.04,11.9
2023-09-20 2100,3.445,49.076,-0.04,11.901
2023-09-20 2130,3.157,50.311,0.119,11.9
2023-09-20 2200,2.716,51.166,-0.04,11.906
2023-09-20 2230,1.655,55.061,0.04,11.906
2023-09-20 2300,1.374,57.555,0,11.899
2023-09-20 2330,0.92,60.772,0.04,11.899
2023-09-21 0000,0.36,63.338,0,11.906
2023-09-21 0030,-0.402,66.853,0,11.897
2023-09-21 0100,-0.766,68.549,0.079,11.898
2023-09-21 0130,-0.891,68.996,0.119,11.898
2023-09-21 0200,-1.332,69.025,-0.04,11.898
2023-09-21 0230,-1.439,70.923,0.04,11.899
2023-09-21 0300,-1.453,68.876,0.079,11.901
2023-09-21 0330,-1.486,71.266,0.04,11.904
2023-09-21 0400,-1.786,74.599,-0.04,11.898
2023-09-21 0430,-2.049,76.012,0.04,11.899
2023-09-21 0500,-2.551,77.57,0,11.899
2023-09-21 0530,-2.555,76.862,0.318,11.903
2023-09-21 0600,-2.205,74.829,5.521,11.9
2023-09-21 0630,-2.633,73.486,24.983,11.894
2023-09-21 0700,-2.48,71.538,52.509,11.901
2023-09-21 0730,-2.312,75.102,152.324,11.904
2023-09-21 0800,-1.3,71.146,228.585,11.905
2023-09-21 0830,-0.254,66.029,309.295,11.906
2023-09-21 0900,0.276,64.166,394.929,11.908
2023-09-21 0930,0.969,60.704,490.454,11.908
2023-09-21 1000,1.911,55.756,497.644,11.908
2023-09-21 1030,3.134,48.042,556.111,11.911
2023-09-21 1100,4.405,41.227,598.372,11.911
2023-09-21 1130,5.449,33.888,602.622,11.911
2023-09-21 1200,5.825,31.27,519.013,11.912
2023-09-21 1230,6.067,29.591,482.193,11.907
2023-09-21 1300,6.836,28.752,543.241,11.907
2023-09-21 1330,7.413,28.855,495.221,11.905
2023-09-21 1400,7.768,26.102,443.586,11.905
2023-09-21 1430,8.492,27.051,470.634,11.909
2023-09-21 1500,9.03,26.107,429.088,11.91
2023-09-21 1530,9.36,27.016,346.273,11.911
2023-09-21 1600,9.518,26.143,285.701,11.912
2023-09-21 1630,9.343,29.192,231.802,11.914
2023-09-21 1700,8.862,31.952,156.534,11.916
2023-09-21 1730,7.866,37.976,74.712,11.916
2023-09-21 1800,6.883,44.464,29.79,11.914
2023-09-21 1830,5.919,50.28,6.474,11.911
2023-09-21 1900,5.182,55.192,0.278,11.914
2023-09-21 1930,4.535,58.29,-0.04,11.913
2023-09-21 2000,4.162,63.887,0.079,11.914
2023-09-21 2030,3.962,70.748,0.238,11.914
2023-09-21 2100,3.795,73.777,0,11.912
2023-09-21 2130,3.428,75.285,0,11.916
2023-09-21 2200,2.951,77.731,0.04,11.914
2023-09-21 2230,3.01,77.614,0.04,11.913
2023-09-21 2300,3.248,76.074,0.199,11.915
2023-09-21 2330,3.655,72.751,0.159,11.914
2023-09-22 0000,3.666,72.163,0.079,11.915
2023-09-22 0030,3.638,71.721,-0.04,11.916
2023-09-22 0100,3.433,73.225,0,11.914
2023-09-22 0130,3.206,77.074,-0.04,11.914
2023-09-22 0200,3.019,79.727,0.04,11.915
2023-09-22 0230,2.815,80.734,0.04,11.914
2023-09-22 0300,2.389,83.384,0.04,11.914
2023-09-22 0330,2.252,84.322,0.119,11.914
2023-09-22 0400,2.005,86.824,0.079,11.915
2023-09-22 0430,1.962,87.462,0.079,11.913
2023-09-22 0500,1.979,87.458,0,11.915
2023-09-22 0530,2.174,85.898,0.079,11.913
2023-09-22 0600,2.312,83.895,2.343,11.915
2023-09-22 0630,2.365,82.575,11.677,11.916
2023-09-22 0700,2.638,80.509,30.822,11.916
2023-09-22 0730,2.766,80.31,69.827,11.916
2023-09-22 0800,3.122,79.411,90.878,11.916
2023-09-22 0830,3.854,76.074,127.459,11.913
2023-09-22 0900,4.601,71.225,194.347,11.916
2023-09-22 0930,5.351,69.155,365.021,11.916
2023-09-22 1000,6.06,67.454,281.054,11.914
2023-09-22 1030,7.023,64.718,421.621,11.914
2023-09-22 1100,6.785,65.544,199.669,11.914
2023-09-22 1130,6.33,71.543,68.079,11.914
2023-09-22 1200,4.784,84.678,126.506,11.915
2023-09-22 1230,4.421,90.942,106.448,11.912
2023-09-22 1300,3.368,92.122,69.112,11.913
2023-09-22 1330,2.341,97.621,64.782,11.916
2023-09-22 1400,2.113,97.821,74.792,11.915
2023-09-22 1430,2.27,98.791,103.667,11.914
2023-09-22 1500,2.733,98.905,122.336,11.913
2023-09-22 1530,3.072,98.38,129.962,11.913
2023-09-22 1600,3.598,99.032,67.92,11.917
2023-09-22 1630,3.931,98.088,46.551,11.915
2023-09-22 1700,4.022,99.202,53.82,11.915
2023-09-22 1730,4.126,99.229,37.932,11.915
2023-09-22 1800,4.391,99.319,14.736,11.915
2023-09-22 1830,4.33,99.844,3.932,11.913
2023-09-22 1900,4.372,98.767,0.04,11.915
2023-09-22 1930,4.342,97.943,-0.119,11.917
2023-09-22 2000,3.87,98.553,0,11.917
2023-09-22 2030,3.375,98.767,0.04,11.917
2023-09-22 2100,3.685,96.07,-0.04,11.918
2023-09-22 2130,3.723,96.041,0,11.918
2023-09-22 2200,3.48,97.008,-0.04,11.918
2023-09-22 2230,3.214,98.184,0.04,11.918
2023-09-22 2300,3.161,95.843,0,11.918
2023-09-22 2330,3.156,94.986,-0.079,11.918
2023-09-23 0000,2.996,95.297,0.04,11.918
2023-09-23 0030,3.018,94.664,0.04,11.916
2023-09-23 0100,2.857,94.425,0,11.915
2023-09-23 0130,2.808,94.877,0.04,11.916
2023-09-23 0200,3.156,93.56,0.079,11.916
2023-09-23 0230,2.964,92.418,-0.04,11.915
2023-09-23 0300,3.009,93.068,-0.04,11.916
2023-09-23 0330,3.558,89.725,0.04,11.916
2023-09-23 0400,2.83,94.322,0,11.916
2023-09-23 0430,2.367,95.292,0.04,11.916
2023-09-23 0500,2.45,95.539,0.119,11.916
2023-09-23 0530,2.503,94.798,-0.04,11.916
2023-09-23 0600,2.544,94.213,1.867,11.916
2023-09-23 0630,2.761,94.502,8.182,11.917
2023-09-23 0700,2.508,96.576,28.757,11.913
2023-09-23 0730,2.482,97.49,44.009,11.917
2023-09-23 0800,2.841,97.591,31.378,11.915
2023-09-23 0830,2.786,98.87,81.544,11.917
2023-09-23 0900,3.059,100,68.913,11.915
2023-09-23 0930,3.516,100,136.078,11.917
2023-09-23 1000,3.158,100,137.866,11.917
2023-09-23 1030,3.369,100,99.497,11.915
2023-09-23 1100,3.639,100,83.49,11.916
2023-09-23 1130,4.147,100,149.146,11.916
2023-09-23 1200,4.324,100,220.323,11.915
2023-09-23 1230,4.887,100,193.195,11.917
2023-09-23 1300,5.448,100,243.281,11.916
2023-09-23 1330,5.736,100,137.31,11.911
2023-09-23 1400,5.915,97.942,62.955,11.917
2023-09-23 1430,6.348,98.764,83.45,11.919
2023-09-23 1500,6.421,98.405,71.654,11.917
2023-09-23 1530,6.706,97.418,76.658,11.916
2023-09-23 1600,6.916,97.216,78.605,11.915
2023-09-23 1630,7.153,98.396,55.448,11.916
2023-09-23 1700,6.92,100,20.098,11.916
2023-09-23 1730,7.059,100,20.575,11.916
2023-09-23 1800,6.831,100,5.958,11.915
2023-09-23 1830,6.845,100,1.509,11.917
2023-09-23 1900,6.881,100,0.04,11.918
2023-09-23 1930,6.822,100,0.04,11.918
2023-09-23 2000,6.913,98.633,0.159,11.918
2023-09-23 2030,6.803,97.351,0.04,11.918
2023-09-23 2100,6.686,96.882,0,11.918
2023-09-23 2130,7.096,96.094,0,11.917
2023-09-23 2200,7.152,96.442,0.04,11.918
2023-09-23 2230,7.097,96.442,0.119,11.917
2023-09-23 2300,7.233,95.827,0.119,11.917
2023-09-23 2330,6.92,96.547,-0.04,11.916
2023-09-24 0000,6.825,97.165,0.119,11.918
2023-09-24 0030,6.982,96.199,0,11.918
2023-09-24 0100,7.205,95.958,0.079,11.919
2023-09-24 0130,7.051,97.219,0.04,11.919
2023-09-24 0200,6.701,97.154,-0.079,11.918
2023-09-24 0230,6.26,99.002,0.079,11.918
2023-09-24 0300,5.839,99.33,-0.04,11.919
2023-09-24 0330,5.121,96.614,0.159,11.919
2023-09-24 0400,4.821,95.109,0,11.918
2023-09-24 0430,4.647,94.559,0.04,11.915
2023-09-24 0500,3.904,99.26,0,11.918
2023-09-24 0530,3.621,91.611,0.238,11.918
2023-09-24 0600,3.292,92.407,1.43,11.919
2023-09-24 0630,3.112,95.274,13.306,11.918
2023-09-24 0700,3.185,94.396,38.607,11.918
2023-09-24 0730,3.052,93.631,84.523,11.919
2023-09-24 0800,3.082,93.463,118.602,11.919
2023-09-24 0830,3.022,91.591,107.441,11.919
2023-09-24 0900,3.425,91.051,411.254,11.919
2023-09-24 0930,3.406,89.211,308.738,11.916
2023-09-24 1000,3.728,85.944,402.794,11.919
2023-09-24 1030,4.692,81.908,512.062,11.917
